Candidate ID,Question number,Variable type,Interaction number,Variable name,Variable type,Variable cardinality,Variable default value,Variable value
150901,1,outcome,1,SUBSCORE-13,float,single,,1
150901,1,outcome,1,SUBSCORE-14,float,single,,0
150901,1,outcome,1,SUBSCORE-15,float,single,,0
150901,1,outcome,1,SUBSCORE-16,float,single,,0
150901,1,outcome,1,SUBSCORE-17,float,single,,0
150901,1,outcome,1,SUBSCORE-18,float,single,,1
150901,1,outcome,1,SUBSCORE-19,float,single,,0
150901,1,outcome,1,SUBSCORE-20,float,single,,0
150901,1,outcome,1,SUBSCORE-21,float,single,,1
150901,1,outcome,1,SUBSCORE-22,float,single,,1
150901,1,outcome,1,SUBSCORE-23,float,single,,1
150901,1,outcome,1,SUBSCORE-24,float,single,,1
150901,1,outcome,1,SUBSCORE-25,float,single,,1
150901,1,outcome,1,SUBSCORE-26,float,single,,1
150901,1,outcome,1,SUBSCORE-27,float,single,,1
150901,1,outcome,1,SUBSCORE-28,float,single,,1
150901,1,outcome,1,SUBSCORE-29,float,single,,0
150901,1,outcome,1,SUBSCORE-30,float,single,,1
150901,1,outcome,1,SUBSCORE-31,float,single,,1
150901,1,outcome,1,SUBSCORE-32,float,single,,0
150901,1,outcome,1,SUBSCORE-33,float,single,,1
150901,1,outcome,1,SUBSCORE-34,float,single,,1
150901,1,outcome,1,SUBSCORE-35,float,single,,1
150901,1,outcome,1,SUBSCORE-36,float,single,,0
150901,1,outcome,1,SUBSCORE-37,float,single,,1
150901,1,outcome,1,SUBSCORE-38,float,single,,0.5
150901,1,outcome,1,SUBSCORE-39,float,single,,0.5
150901,1,outcome,1,SUBSCORE-40,float,single,,0.5
150901,1,outcome,1,PASSED,boolean,single,0,false
150901,1,outcome,1,MAXSCORE,float,single,40,40
150901,1,template,1,RESPONSE_CORRECTRESPONSE_POINTS,float,single,40,40
150901,1,template,1,RESPONSE-ACTION,float,single,,40
150901,1,,0,SCORE,float,single,,28.5
150901,1,,0,MAX_SCORE,float,single,,40
150901,1,,0,COMPLETION_STATUS,identifier,single,,completed
142868,1,response,1,RESPONSE,file,single,,[REDACTED]
142868,1,outcome,1,SUBSCORE-1,float,single,,1
142868,1,outcome,1,SUBSCORE-2,float,single,,1
142868,1,outcome,1,SUBSCORE-3,float,single,,1
142868,1,outcome,1,SUBSCORE-4,float,single,,1
142868,1,outcome,1,SUBSCORE-5,float,single,,1
142868,1,outcome,1,SUBSCORE-6,float,single,,1
142868,1,outcome,1,SUBSCORE-7,float,single,,1
142868,1,outcome,1,SUBSCORE-8,float,single,,1
142868,1,outcome,1,SUBSCORE-9,float,single,,1
142868,1,outcome,1,SUBSCORE-10,float,single,,1
142868,1,outcome,1,SUBSCORE-11,float,single,,0
142868,1,outcome,1,SUBSCORE-12,float,single,,0
142868,1,outcome,1,SUBSCORE-13,float,single,,0
142868,1,outcome,1,SUBSCORE-14,float,single,,0
142868,1,outcome,1,SUBSCORE-15,float,single,,0
142868,1,outcome,1,SUBSCORE-16,float,single,,0
142868,1,outcome,1,SUBSCORE-17,float,single,,0
142868,1,outcome,1,SUBSCORE-18,float,single,,1
142868,1,outcome,1,SUBSCORE-19,float,single,,0
142868,1,outcome,1,SUBSCORE-20,float,single,,0
142868,1,outcome,1,SUBSCORE-21,float,single,,0
142868,1,outcome,1,SUBSCORE-22,float,single,,1
142868,1,outcome,1,SUBSCORE-23,float,single,,1
142868,1,outcome,1,SUBSCORE-24,float,single,,1
142868,1,outcome,1,SUBSCORE-25,float,single,,1
142868,1,outcome,1,SUBSCORE-26,float,single,,1
142868,1,outcome,1,SUBSCORE-27,float,single,,1
142868,1,outcome,1,SUBSCORE-28,float,single,,1
142868,1,outcome,1,SUBSCORE-29,float,single,,1
142868,1,outcome,1,SUBSCORE-30,float,single,,1
142868,1,outcome,1,SUBSCORE-31,float,single,,1
142868,1,outcome,1,SUBSCORE-32,float,single,,0
142868,1,outcome,1,SUBSCORE-33,float,single,,1
142868,1,outcome,1,SUBSCORE-34,float,single,,1
142868,1,outcome,1,SUBSCORE-35,float,single,,1
142868,1,outcome,1,SUBSCORE-36,float,single,,0
142868,1,outcome,1,SUBSCORE-37,float,single,,1
142868,1,outcome,1,SUBSCORE-38,float,single,,0.5
142868,1,outcome,1,SUBSCORE-39,float,single,,0.5
142868,1,outcome,1,SUBSCORE-40,float,single,,0.5
142868,1,outcome,1,PASSED,boolean,single,0,false
142868,1,outcome,1,MAXSCORE,float,single,40,40
142868,1,template,1,RESPONSE_CORRECTRESPONSE_POINTS,float,single,40,40
142868,1,template,1,RESPONSE-ACTION,float,single,,40
142868,1,,0,SCORE,float,single,,26.5
142868,1,,0,MAX_SCORE,float,single,,40
142868,1,,0,COMPLETION_STATUS,identifier,single,,completed
147539,1,response,1,RESPONSE,file,single,,[REDACTED]
147539,1,outcome,1,SUBSCORE-1,float,single,,1
147539,1,outcome,1,SUBSCORE-2,float,single,,1
147539,1,outcome,1,SUBSCORE-3,float,single,,1
147539,1,outcome,1,SUBSCORE-4,float,single,,1
147539,1,outcome,1,SUBSCORE-5,float,single,,1
147539,1,outcome,1,SUBSCORE-6,float,single,,1
147539,1,outcome,1,SUBSCORE-7,float,single,,1
147539,1,outcome,1,SUBSCORE-8,float,single,,1
147539,1,outcome,1,SUBSCORE-9,float,single,,1
147539,1,outcome,1,SUBSCORE-10,float,single,,1
147539,1,outcome,1,SUBSCORE-11,float,single,,0
147539,1,outcome,1,SUBSCORE-12,float,single,,0
147539,1,outcome,1,SUBSCORE-13,float,single,,0
147539,1,outcome,1,SUBSCORE-14,float,single,,0
147539,1,outcome,1,SUBSCORE-15,float,single,,0
147539,1,outcome,1,SUBSCORE-16,float,single,,0
147539,1,outcome,1,SUBSCORE-17,float,single,,0
147539,1,outcome,1,SUBSCORE-18,float,single,,1
147539,1,outcome,1,SUBSCORE-19,float,single,,0
147539,1,outcome,1,SUBSCORE-20,float,single,,0
147539,1,outcome,1,SUBSCORE-21,float,single,,0
147539,1,outcome,1,SUBSCORE-22,float,single,,1
147539,1,outcome,1,SUBSCORE-23,float,single,,1
147539,1,outcome,1,SUBSCORE-24,float,single,,1
147539,1,outcome,1,SUBSCORE-25,float,single,,1
147539,1,outcome,1,SUBSCORE-26,float,single,,1
147539,1,outcome,1,SUBSCORE-27,float,single,,1
147539,1,outcome,1,SUBSCORE-28,float,single,,1
147539,1,outcome,1,SUBSCORE-29,float,single,,1
147539,1,outcome,1,SUBSCORE-30,float,single,,1
147539,1,outcome,1,SUBSCORE-31,float,single,,1
147539,1,outcome,1,SUBSCORE-32,float,single,,0
147539,1,outcome,1,SUBSCORE-33,float,single,,1
147539,1,outcome,1,SUBSCORE-34,float,single,,1
147539,1,outcome,1,SUBSCORE-35,float,single,,1
147539,1,outcome,1,SUBSCORE-36,float,single,,1
147539,1,outcome,1,SUBSCORE-37,float,single,,1
147539,1,outcome,1,SUBSCORE-38,float,single,,0.5
147539,1,outcome,1,SUBSCORE-39,float,single,,0.5
147539,1,outcome,1,SUBSCORE-40,float,single,,0.5
147539,1,outcome,1,PASSED,boolean,single,0,false
147539,1,outcome,1,MAXSCORE,float,single,40,40
147539,1,template,1,RESPONSE_CORRECTRESPONSE_POINTS,float,single,40,40
147539,1,template,1,RESPONSE-ACTION,float,single,,40
147539,1,,0,SCORE,float,single,,27.5
147539,1,,0,MAX_SCORE,float,single,,40
147539,1,,0,COMPLETION_STATUS,identifier,single,,completed
149814,1,response,1,RESPONSE,file,single,,[REDACTED]
149814,1,outcome,1,SUBSCORE-1,float,single,,1
149814,1,outcome,1,SUBSCORE-2,float,single,,1
149814,1,outcome,1,SUBSCORE-3,float,single,,1
149814,1,outcome,1,SUBSCORE-4,float,single,,1
149814,1,outcome,1,SUBSCORE-5,float,single,,1
149814,1,outcome,1,SUBSCORE-6,float,single,,1
149814,1,outcome,1,SUBSCORE-7,float,single,,1
149814,1,outcome,1,SUBSCORE-8,float,single,,1
149814,1,outcome,1,SUBSCORE-9,float,single,,1
149814,1,outcome,1,SUBSCORE-10,float,single,,1
149814,1,outcome,1,SUBSCORE-11,float,single,,1
149814,1,outcome,1,SUBSCORE-12,float,single,,1
149814,1,outcome,1,SUBSCORE-13,float,single,,1
149814,1,outcome,1,SUBSCORE-14,float,single,,1
149814,1,outcome,1,SUBSCORE-15,float,single,,1
149814,1,outcome,1,SUBSCORE-16,float,single,,1
149814,1,outcome,1,SUBSCORE-17,float,single,,0
149814,1,outcome,1,SUBSCORE-18,float,single,,1
149814,1,outcome,1,SUBSCORE-19,float,single,,1
149814,1,outcome,1,SUBSCORE-20,float,single,,1
149814,1,outcome,1,SUBSCORE-21,float,single,,1
149814,1,outcome,1,SUBSCORE-22,float,single,,1
149814,1,outcome,1,SUBSCORE-23,float,single,,1
149814,1,outcome,1,SUBSCORE-24,float,single,,1
149814,1,outcome,1,SUBSCORE-25,float,single,,1
149814,1,outcome,1,SUBSCORE-26,float,single,,1
149814,1,outcome,1,SUBSCORE-27,float,single,,1
149814,1,outcome,1,SUBSCORE-28,float,single,,1
149814,1,outcome,1,SUBSCORE-29,float,single,,0
149814,1,outcome,1,SUBSCORE-30,float,single,,1
149814,1,outcome,1,SUBSCORE-31,float,single,,1
149814,1,outcome,1,SUBSCORE-32,float,single,,1
149814,1,outcome,1,SUBSCORE-33,float,single,,1
149814,1,outcome,1,SUBSCORE-34,float,single,,1
149814,1,outcome,1,SUBSCORE-35,float,single,,0
149814,1,outcome,1,SUBSCORE-36,float,single,,0
149814,1,outcome,1,SUBSCORE-37,float,single,,1
149814,1,outcome,1,SUBSCORE-38,float,single,,0.5
149814,1,outcome,1,SUBSCORE-39,float,single,,0.5
149814,1,outcome,1,SUBSCORE-40,float,single,,0.5
149814,1,outcome,1,PASSED,boolean,single,0,false
149814,1,outcome,1,MAXSCORE,float,single,40,40
149814,1,template,1,RESPONSE_CORRECTRESPONSE_POINTS,float,single,40,40
149814,1,template,1,RESPONSE-ACTION,float,single,,40
149814,1,,0,SCORE,float,single,,34.5
149814,1,,0,MAX_SCORE,float,single,,40
149814,1,,0,COMPLETION_STATUS,identifier,single,,completed
149686,1,response,1,RESPONSE,file,single,,[REDACTED]
149686,1,outcome,1,SUBSCORE-1,float,single,,1
149686,1,outcome,1,SUBSCORE-2,float,single,,1
149686,1,outcome,1,SUBSCORE-3,float,single,,1
149686,1,outcome,1,SUBSCORE-4,float,single,,1
149686,1,outcome,1,SUBSCORE-5,float,single,,1
149686,1,outcome,1,SUBSCORE-6,float,single,,1
149686,1,outcome,1,SUBSCORE-7,float,single,,1
149686,1,outcome,1,SUBSCORE-8,float,single,,1
149686,1,outcome,1,SUBSCORE-9,float,single,,1
149686,1,outcome,1,SUBSCORE-10,float,single,,1
149686,1,outcome,1,SUBSCORE-11,float,single,,0
149686,1,outcome,1,SUBSCORE-12,float,single,,0
149686,1,outcome,1,SUBSCORE-13,float,single,,0
149686,1,outcome,1,SUBSCORE-14,float,single,,0
149686,1,outcome,1,SUBSCORE-15,float,single,,0
149686,1,outcome,1,SUBSCORE-16,float,single,,0
149686,1,outcome,1,SUBSCORE-17,float,single,,0
149686,1,outcome,1,SUBSCORE-18,float,single,,1
149686,1,outcome,1,SUBSCORE-19,float,single,,1
149686,1,outcome,1,SUBSCORE-20,float,single,,0
149686,1,outcome,1,SUBSCORE-21,float,single,,1
149686,1,outcome,1,SUBSCORE-22,float,single,,1
149686,1,outcome,1,SUBSCORE-23,float,single,,0
149686,1,outcome,1,SUBSCORE-24,float,single,,0
149686,1,outcome,1,SUBSCORE-25,float,single,,1
149686,1,outcome,1,SUBSCORE-26,float,single,,1
149686,1,outcome,1,SUBSCORE-27,float,single,,1
149686,1,outcome,1,SUBSCORE-28,float,single,,1
149686,1,outcome,1,SUBSCORE-29,float,single,,1
149686,1,outcome,1,SUBSCORE-30,float,single,,0
149686,1,outcome,1,SUBSCORE-31,float,single,,0
149686,1,outcome,1,SUBSCORE-32,float,single,,0
149686,1,outcome,1,SUBSCORE-33,float,single,,1
149686,1,outcome,1,SUBSCORE-34,float,single,,1
149686,1,outcome,1,SUBSCORE-35,float,single,,1
149686,1,outcome,1,SUBSCORE-36,float,single,,0
149686,1,outcome,1,SUBSCORE-37,float,single,,1
149686,1,outcome,1,SUBSCORE-38,float,single,,0.5
149686,1,outcome,1,SUBSCORE-39,float,single,,0.5
149686,1,outcome,1,SUBSCORE-40,float,single,,0.5
149686,1,outcome,1,PASSED,boolean,single,0,false
149686,1,outcome,1,MAXSCORE,float,single,40,40
149686,1,template,1,RESPONSE_CORRECTRESPONSE_POINTS,float,single,40,40
149686,1,template,1,RESPONSE-ACTION,float,single,,40
149686,1,,0,SCORE,float,single,,24.5
149686,1,,0,MAX_SCORE,float,single,,40
149686,1,,0,COMPLETION_STATUS,identifier,single,,completed
149728,1,response,1,RESPONSE,file,single,,[REDACTED]
149728,1,outcome,1,SUBSCORE-1,float,single,,1
149728,1,outcome,1,SUBSCORE-2,float,single,,1
149728,1,outcome,1,SUBSCORE-3,float,single,,1
149728,1,outcome,1,SUBSCORE-4,float,single,,1
149728,1,outcome,1,SUBSCORE-5,float,single,,1
149728,1,outcome,1,SUBSCORE-6,float,single,,1
149728,1,outcome,1,SUBSCORE-7,float,single,,1
149728,1,outcome,1,SUBSCORE-8,float,single,,1
149728,1,outcome,1,SUBSCORE-9,float,single,,1
149728,1,outcome,1,SUBSCORE-10,float,single,,1
149728,1,outcome,1,SUBSCORE-11,float,single,,1
149728,1,outcome,1,SUBSCORE-12,float,single,,1
149728,1,outcome,1,SUBSCORE-13,float,single,,1
149728,1,outcome,1,SUBSCORE-14,float,single,,1
149728,1,outcome,1,SUBSCORE-15,float,single,,1
149728,1,outcome,1,SUBSCORE-16,float,single,,1
149728,1,outcome,1,SUBSCORE-17,float,single,,0
149728,1,outcome,1,SUBSCORE-18,float,single,,1
149728,1,outcome,1,SUBSCORE-19,float,single,,1
149728,1,outcome,1,SUBSCORE-20,float,single,,0
149728,1,outcome,1,SUBSCORE-21,float,single,,1
149728,1,outcome,1,SUBSCORE-22,float,single,,1
149728,1,outcome,1,SUBSCORE-23,float,single,,1
149728,1,outcome,1,SUBSCORE-24,float,single,,1
149728,1,outcome,1,SUBSCORE-25,float,single,,1
149728,1,outcome,1,SUBSCORE-26,float,single,,1
149728,1,outcome,1,SUBSCORE-27,float,single,,1
149728,1,outcome,1,SUBSCORE-28,float,single,,1
149728,1,outcome,1,SUBSCORE-29,float,single,,0
149728,1,outcome,1,SUBSCORE-30,float,single,,1
149728,1,outcome,1,SUBSCORE-31,float,single,,1
149728,1,outcome,1,SUBSCORE-32,float,single,,1
149728,1,outcome,1,SUBSCORE-33,float,single,,1
149728,1,outcome,1,SUBSCORE-34,float,single,,1
149728,1,outcome,1,SUBSCORE-35,float,single,,0
149728,1,outcome,1,SUBSCORE-36,float,single,,1
149728,1,outcome,1,SUBSCORE-37,float,single,,1
149728,1,outcome,1,SUBSCORE-38,float,single,,0.5
149728,1,outcome,1,SUBSCORE-39,float,single,,0
149728,1,outcome,1,SUBSCORE-40,float,single,,0.5
149728,1,outcome,1,PASSED,boolean,single,0,false
149728,1,outcome,1,MAXSCORE,float,single,40,40
149728,1,template,1,RESPONSE_CORRECTRESPONSE_POINTS,float,single,40,40
149728,1,template,1,RESPONSE-ACTION,float,single,,40
149728,1,,0,SCORE,float,single,,34
149728,1,,0,MAX_SCORE,float,single,,40
149728,1,,0,COMPLETION_STATUS,identifier,single,,completed
149190,1,response,1,RESPONSE,file,single,,[REDACTED]
149190,1,outcome,1,SUBSCORE-1,float,single,,1
149190,1,outcome,1,SUBSCORE-2,float,single,,1
149190,1,outcome,1,SUBSCORE-3,float,single,,1
149190,1,outcome,1,SUBSCORE-4,float,single,,1
149190,1,outcome,1,SUBSCORE-5,float,single,,1
149190,1,outcome,1,SUBSCORE-6,float,single,,1
149190,1,outcome,1,SUBSCORE-7,float,single,,1
149190,1,outcome,1,SUBSCORE-8,float,single,,1
149190,1,outcome,1,SUBSCORE-9,float,single,,1
149190,1,outcome,1,SUBSCORE-10,float,single,,1
149190,1,outcome,1,SUBSCORE-11,float,single,,1
149190,1,outcome,1,SUBSCORE-12,float,single,,1
149190,1,outcome,1,SUBSCORE-13,float,single,,1
149190,1,outcome,1,SUBSCORE-14,float,single,,1
149190,1,outcome,1,SUBSCORE-15,float,single,,1
149190,1,outcome,1,SUBSCORE-16,float,single,,1
149190,1,outcome,1,SUBSCORE-17,float,single,,1
149190,1,outcome,1,SUBSCORE-18,float,single,,1
149190,1,outcome,1,SUBSCORE-19,float,single,,0
149190,1,outcome,1,SUBSCORE-20,float,single,,0
149190,1,outcome,1,SUBSCORE-21,float,single,,0
149190,1,outcome,1,SUBSCORE-22,float,single,,1
149190,1,outcome,1,SUBSCORE-23,float,single,,1
149190,1,outcome,1,SUBSCORE-24,float,single,,1
149190,1,outcome,1,SUBSCORE-25,float,single,,1
149190,1,outcome,1,SUBSCORE-26,float,single,,1
149190,1,outcome,1,SUBSCORE-27,float,single,,1
149190,1,outcome,1,SUBSCORE-28,float,single,,1
149190,1,outcome,1,SUBSCORE-29,float,single,,0
149190,1,outcome,1,SUBSCORE-30,float,single,,1
149190,1,outcome,1,SUBSCORE-31,float,single,,1
149190,1,outcome,1,SUBSCORE-32,float,single,,1
149190,1,outcome,1,SUBSCORE-33,float,single,,1
149190,1,outcome,1,SUBSCORE-34,float,single,,1
149190,1,outcome,1,SUBSCORE-35,float,single,,1
149190,1,outcome,1,SUBSCORE-36,float,single,,1
149190,1,outcome,1,SUBSCORE-37,float,single,,1
149190,1,outcome,1,SUBSCORE-38,float,single,,0
149190,1,outcome,1,SUBSCORE-39,float,single,,0
149190,1,outcome,1,SUBSCORE-40,float,single,,0
149190,1,outcome,1,PASSED,boolean,single,0,false
149190,1,outcome,1,MAXSCORE,float,single,40,40
149190,1,template,1,RESPONSE_CORRECTRESPONSE_POINTS,float,single,40,40
149190,1,template,1,RESPONSE-ACTION,float,single,,40
149190,1,,0,SCORE,float,single,,33
149190,1,,0,MAX_SCORE,float,single,,40
149190,1,,0,COMPLETION_STATUS,identifier,single,,completed
149689,1,response,1,RESPONSE,file,single,,[REDACTED]
149689,1,outcome,1,SUBSCORE-1,float,single,,1
149689,1,outcome,1,SUBSCORE-2,float,single,,1
149689,1,outcome,1,SUBSCORE-3,float,single,,1
149689,1,outcome,1,SUBSCORE-4,float,single,,1
149689,1,outcome,1,SUBSCORE-5,float,single,,1
149689,1,outcome,1,SUBSCORE-6,float,single,,1
149689,1,outcome,1,SUBSCORE-7,float,single,,1
149689,1,outcome,1,SUBSCORE-8,float,single,,1
149689,1,outcome,1,SUBSCORE-9,float,single,,1
149689,1,outcome,1,SUBSCORE-10,float,single,,1
149689,1,outcome,1,SUBSCORE-11,float,single,,1
149689,1,outcome,1,SUBSCORE-12,float,single,,1
149689,1,outcome,1,SUBSCORE-13,float,single,,1
149689,1,outcome,1,SUBSCORE-14,float,single,,1
149689,1,outcome,1,SUBSCORE-15,float,single,,0
149689,1,outcome,1,SUBSCORE-16,float,single,,0
149689,1,outcome,1,SUBSCORE-17,float,single,,0
149689,1,outcome,1,SUBSCORE-18,float,single,,1
149689,1,outcome,1,SUBSCORE-19,float,single,,0
149689,1,outcome,1,SUBSCORE-20,float,single,,0
149689,1,outcome,1,SUBSCORE-21,float,single,,1
149689,1,outcome,1,SUBSCORE-22,float,single,,1
149689,1,outcome,1,SUBSCORE-23,float,single,,1
149689,1,outcome,1,SUBSCORE-24,float,single,,1
149689,1,outcome,1,SUBSCORE-25,float,single,,1
149689,1,outcome,1,SUBSCORE-26,float,single,,1
149689,1,outcome,1,SUBSCORE-27,float,single,,1
149689,1,outcome,1,SUBSCORE-28,float,single,,1
149689,1,outcome,1,SUBSCORE-29,float,single,,1
149689,1,outcome,1,SUBSCORE-30,float,single,,0
149689,1,outcome,1,SUBSCORE-31,float,single,,0
149689,1,outcome,1,SUBSCORE-32,float,single,,0
149689,1,outcome,1,SUBSCORE-33,float,single,,1
149689,1,outcome,1,SUBSCORE-34,float,single,,1
149689,1,outcome,1,SUBSCORE-35,float,single,,1
149689,1,outcome,1,SUBSCORE-36,float,single,,0
149689,1,outcome,1,SUBSCORE-37,float,single,,1
149689,1,outcome,1,SUBSCORE-38,float,single,,0.5
149689,1,outcome,1,SUBSCORE-39,float,single,,0.5
149689,1,outcome,1,SUBSCORE-40,float,single,,0.5
149689,1,outcome,1,PASSED,boolean,single,0,false
149689,1,outcome,1,MAXSCORE,float,single,40,40
149689,1,template,1,RESPONSE_CORRECTRESPONSE_POINTS,float,single,40,40
149689,1,template,1,RESPONSE-ACTION,float,single,,40
149689,1,,0,SCORE,float,single,,29.5
149689,1,,0,MAX_SCORE,float,single,,40
149689,1,,0,COMPLETION_STATUS,identifier,single,,completed
93649,1,response,1,RESPONSE,file,single,,[REDACTED]
93649,1,outcome,1,SUBSCORE-1,float,single,,1
93649,1,outcome,1,SUBSCORE-2,float,single,,1
93649,1,outcome,1,SUBSCORE-3,float,single,,1
93649,1,outcome,1,SUBSCORE-4,float,single,,1
93649,1,outcome,1,SUBSCORE-5,float,single,,1
93649,1,outcome,1,SUBSCORE-6,float,single,,1
93649,1,outcome,1,SUBSCORE-7,float,single,,1
93649,1,outcome,1,SUBSCORE-8,float,single,,1
93649,1,outcome,1,SUBSCORE-9,float,single,,1
93649,1,outcome,1,SUBSCORE-10,float,single,,1
93649,1,outcome,1,SUBSCORE-11,float,single,,1
93649,1,outcome,1,SUBSCORE-12,float,single,,1
93649,1,outcome,1,SUBSCORE-13,float,single,,1
93649,1,outcome,1,SUBSCORE-14,float,single,,1
93649,1,outcome,1,SUBSCORE-15,float,single,,1
93649,1,outcome,1,SUBSCORE-16,float,single,,1
93649,1,outcome,1,SUBSCORE-17,float,single,,1
93649,1,outcome,1,SUBSCORE-18,float,single,,1
93649,1,outcome,1,SUBSCORE-19,float,single,,1
93649,1,outcome,1,SUBSCORE-20,float,single,,1
93649,1,outcome,1,SUBSCORE-21,float,single,,1
93649,1,outcome,1,SUBSCORE-22,float,single,,1
93649,1,outcome,1,SUBSCORE-23,float,single,,1
93649,1,outcome,1,SUBSCORE-24,float,single,,1
93649,1,outcome,1,SUBSCORE-25,float,single,,1
93649,1,outcome,1,SUBSCORE-26,float,single,,1
93649,1,outcome,1,SUBSCORE-27,float,single,,1
93649,1,outcome,1,SUBSCORE-28,float,single,,1
93649,1,outcome,1,SUBSCORE-29,float,single,,0
93649,1,outcome,1,SUBSCORE-30,float,single,,1
93649,1,outcome,1,SUBSCORE-31,float,single,,1
93649,1,outcome,1,SUBSCORE-32,float,single,,1
93649,1,outcome,1,SUBSCORE-33,float,single,,1
93649,1,outcome,1,SUBSCORE-34,float,single,,1
93649,1,outcome,1,SUBSCORE-35,float,single,,1
93649,1,outcome,1,SUBSCORE-36,float,single,,1
93649,1,outcome,1,SUBSCORE-37,float,single,,1
93649,1,outcome,1,SUBSCORE-38,float,single,,0.5
93649,1,outcome,1,SUBSCORE-39,float,single,,0.5
93649,1,outcome,1,SUBSCORE-40,float,single,,0.5
93649,1,outcome,1,PASSED,boolean,single,0,false
93649,1,outcome,1,MAXSCORE,float,single,40,40
93649,1,template,1,RESPONSE_CORRECTRESPONSE_POINTS,float,single,40,40
93649,1,template,1,RESPONSE-ACTION,float,single,,40
93649,1,,0,SCORE,float,single,,37.5
93649,1,,0,MAX_SCORE,float,single,,40
93649,1,,0,COMPLETION_STATUS,identifier,single,,completed
150063,1,response,1,RESPONSE,file,single,,[REDACTED]
150063,1,outcome,1,SUBSCORE-1,float,single,,1
150063,1,outcome,1,SUBSCORE-2,float,single,,1
150063,1,outcome,1,SUBSCORE-3,float,single,,1
150063,1,outcome,1,SUBSCORE-4,float,single,,1
150063,1,outcome,1,SUBSCORE-5,float,single,,1
150063,1,outcome,1,SUBSCORE-6,float,single,,1
150063,1,outcome,1,SUBSCORE-7,float,single,,1
150063,1,outcome,1,SUBSCORE-8,float,single,,1
150063,1,outcome,1,SUBSCORE-9,float,single,,1
150063,1,outcome,1,SUBSCORE-10,float,single,,1
150063,1,outcome,1,SUBSCORE-11,float,single,,1
150063,1,outcome,1,SUBSCORE-12,float,single,,1
150063,1,outcome,1,SUBSCORE-13,float,single,,1
150063,1,outcome,1,SUBSCORE-14,float,single,,1
150063,1,outcome,1,SUBSCORE-15,float,single,,1
150063,1,outcome,1,SUBSCORE-16,float,single,,1
150063,1,outcome,1,SUBSCORE-17,float,single,,1
150063,1,outcome,1,SUBSCORE-18,float,single,,1
150063,1,outcome,1,SUBSCORE-19,float,single,,1
150063,1,outcome,1,SUBSCORE-20,float,single,,1
150063,1,outcome,1,SUBSCORE-21,float,single,,1
150063,1,outcome,1,SUBSCORE-22,float,single,,1
150063,1,outcome,1,SUBSCORE-23,float,single,,1
150063,1,outcome,1,SUBSCORE-24,float,single,,1
150063,1,outcome,1,SUBSCORE-25,float,single,,1
150063,1,outcome,1,SUBSCORE-26,float,single,,1
150063,1,outcome,1,SUBSCORE-27,float,single,,1
150063,1,outcome,1,SUBSCORE-28,float,single,,1
150063,1,outcome,1,SUBSCORE-29,float,single,,1
150063,1,outcome,1,SUBSCORE-30,float,single,,1
150063,1,outcome,1,SUBSCORE-31,float,single,,1
150063,1,outcome,1,SUBSCORE-32,float,single,,1
150063,1,outcome,1,SUBSCORE-33,float,single,,1
150063,1,outcome,1,SUBSCORE-34,float,single,,1
150063,1,outcome,1,SUBSCORE-35,float,single,,1
150063,1,outcome,1,SUBSCORE-36,float,single,,1
150063,1,outcome,1,SUBSCORE-37,float,single,,1
150063,1,outcome,1,SUBSCORE-38,float,single,,0.5
150063,1,outcome,1,SUBSCORE-39,float,single,,0.5
150063,1,outcome,1,SUBSCORE-40,float,single,,0.5
150063,1,outcome,1,PASSED,boolean,single,0,false
150063,1,outcome,1,MAXSCORE,float,single,40,40
150063,1,template,1,RESPONSE_CORRECTRESPONSE_POINTS,float,single,40,40
150063,1,template,1,RESPONSE-ACTION,float,single,,40
150063,1,,0,SCORE,float,single,,38.5
150063,1,,0,MAX_SCORE,float,single,,40
150063,1,,0,COMPLETION_STATUS,identifier,single,,completed
149966,1,response,1,RESPONSE,file,single,,[REDACTED]
149966,1,outcome,1,SUBSCORE-1,float,single,,1
149966,1,outcome,1,SUBSCORE-2,float,single,,1
149966,1,outcome,1,SUBSCORE-3,float,single,,1
149966,1,outcome,1,SUBSCORE-4,float,single,,1
149966,1,outcome,1,SUBSCORE-5,float,single,,1
149966,1,outcome,1,SUBSCORE-6,float,single,,1
149966,1,outcome,1,SUBSCORE-7,float,single,,1
149966,1,outcome,1,SUBSCORE-8,float,single,,1
149966,1,outcome,1,SUBSCORE-9,float,single,,1
149966,1,outcome,1,SUBSCORE-10,float,single,,1
149966,1,outcome,1,SUBSCORE-11,float,single,,1
149966,1,outcome,1,SUBSCORE-12,float,single,,1
149966,1,outcome,1,SUBSCORE-13,float,single,,1
149966,1,outcome,1,SUBSCORE-14,float,single,,1
149966,1,outcome,1,SUBSCORE-15,float,single,,1
149966,1,outcome,1,SUBSCORE-16,float,single,,1
149966,1,outcome,1,SUBSCORE-17,float,single,,1
149966,1,outcome,1,SUBSCORE-18,float,single,,1
149966,1,outcome,1,SUBSCORE-19,float,single,,0
149966,1,outcome,1,SUBSCORE-20,float,single,,0
149966,1,outcome,1,SUBSCORE-21,float,single,,0
149966,1,outcome,1,SUBSCORE-22,float,single,,1
149966,1,outcome,1,SUBSCORE-23,float,single,,0
149966,1,outcome,1,SUBSCORE-24,float,single,,1
149966,1,outcome,1,SUBSCORE-25,float,single,,1
149966,1,outcome,1,SUBSCORE-26,float,single,,1
149966,1,outcome,1,SUBSCORE-27,float,single,,1
